Feature,Importance
TotalCharges_1643.25,2.3852023724579844e-08
Customers_9650-VBUOG,2.3777072103598007e-08
Customers_9257-AZMTZ,2.2137124816381927e-08
Customers_0902-XKXPN,2.200404387198136e-08
TotalCharges_1006.9,2.130494912942509e-08
Customers_6479-SZPLM,2.0581716972296687e-08
TotalCharges_426.65,2.033740638604464e-08
TotalCharges_1363.25,2.0329537188840955e-08
TotalCharges_1397.3,1.51780146944278e-08
Customers_3996-ZNWYK,1.3742713160775971e-08
TotalCharges_777.35,1.3289885669200632e-08
Customers_8229-BUJHX,1.1096750920483052e-08
Customers_9866-OCCKE,0.0
Customers_9979-RGMZT,0.0
Customers_9986-BONCE,0.0
Customers_9940-RHLFB,0.0
Customers_9944-AEXBM,0.0
Customers_9945-PSVIP,0.0
Customers_9950-MTGYX,0.0
Customers_9962-BFPDU,0.0
TotalCharges_4188.4,0.0
TotalCharges_4189.7,0.0
TotalCharges_419.4,0.0
Customers_9820-RMCQV,0.0
Customers_9822-BIIGN,0.0
Customers_9927-DSWDF,0.0
Customers_9931-KGHOA,0.0
Customers_9906-NHHVC,0.0
Customers_9907-SWKKF,0.0
Customers_9909-DFRJA,0.0
Customers_9917-KWRBE,0.0
Customers_9919-FZDED,0.0
Customers_9878-TNQGW,0.0
TotalCharges_42.45,0.0
TotalCharges_4209.95,0.0
Customers_9851-KIELU,0.0
Customers_9804-ICWBG,0.0
Customers_9866-QEVEE,0.0
Customers_9867-XOBQA,0.0
Customers_9840-DVNDC,0.0
Customers_9842-EFSYY,0.0
Customers_9844-FELAJ,0.0
TotalCharges_4222.95,0.0
TotalCharges_4224.7,0.0
TotalCharges_4228.55,0.0
Customers_9812-GHVRI,0.0
Customers_9814-AOUDH,0.0
Customers_9819-FBNSV,0.0
TotalCharges_4282.4,0.0
TotalCharges_4285.8,0.0
Customers_9732-KPKBW,0.0
Customers_9741-YLNTD,0.0
Customers_9822-WMWVG,0.0
Customers_9824-QCJPK,0.0
TotalCharges_424.75,0.0
TotalCharges_4245.55,0.0
TotalCharges_425.1,0.0
TotalCharges_425.9,0.0
TotalCharges_4254.1,0.0
TotalCharges_426.35,0.0
TotalCharges_4261.2,0.0
TotalCharges_4264.25,0.0
TotalCharges_4298.45,0.0
TotalCharges_43.15,0.0
TotalCharges_4300.45,0.0
TotalCharges_4300.8,0.0
TotalCharges_4304,0.0
TotalCharges_4304.5,0.0
Customers_9685-WKZGT,0.0
Customers_9692-TUSXH,0.0
Customers_9700-ISPUP,0.0
Customers_9777-IQHWP,0.0
Customers_9779-DPNEJ,0.0
Customers_9788-YTFGE,0.0
Customers_9752-ZNQUT,0.0
Customers_9755-JHNMN,0.0
Customers_9758-MFWGD,0.0
Customers_9767-FFLEM,0.0
TotalCharges_180.3,0.0
Customers_9674-EHPPG,0.0
TotalCharges_4317.35,0.0
TotalCharges_4323.45,0.0
TotalCharges_4326.8,0.0
Customers_9629-NHXFW,0.0
Customers_9633-DENPU,0.0
Customers_9637-CDTKZ,0.0
Customers_9638-JIQYA,0.0
Customers_9746-UGFAC,0.0
Customers_9747-DDZOS,0.0
Customers_9710-ZUSHQ,0.0
Customers_9715-WZCLW,0.0
Customers_9717-QEBGU,0.0
Customers_9720-JJJOR,0.0
Customers_9648-BCHKM,0.0
Customers_9661-MHUMO,0.0
TotalCharges_1778.7,0.0
TotalCharges_1779.95,0.0
TotalCharges_3369.25,0.0
TotalCharges_337.9,0.0
TotalCharges_177.4,0.0
TotalCharges_18.8,0.0
TotalCharges_4375.8,0.0
Customers_9640-ZSLDC,0.0
Customers_9643-AVVWI,0.0
Customers_9610-WCESF,0.0
Customers_9611-CTWIH,0.0
TotalCharges_4345,0.0
Customers_9586-JGQKH,0.0
Customers_9588-YRFHY,0.0
Customers_9701-CDXHR,0.0
TotalCharges_439.2,0.0
TotalCharges_4391.45,0.0
Customers_9565-JSNFM,0.0
Customers_9572-WUKSB,0.0
Customers_9576-ANLXO,0.0
Customers_9576-SYUHJ,0.0
Customers_9544-PYPSJ,0.0
Customers_9548-LERKT,0.0
Customers_9530-GRMJG,0.0
Customers_9534-NSXEM,0.0
Customers_9537-JALFH,0.0
Customers_9537-VHDTA,0.0
TotalCharges_4354.45,0.0
Customers_9465-RWMXL,0.0
Customers_9412-ARGBX,0.0
Customers_9420-LOJKX,0.0
Customers_9430-NKQLY,0.0
TotalCharges_4399.5,0.0
TotalCharges_44.2,0.0
TotalCharges_44.65,0.0
Customers_9507-EXLTT,0.0
Customers_9508-ILZDG,0.0
Customers_9512-UIBFX,0.0
Customers_9473-CBZOP,0.0
Customers_9480-BQJEI,0.0
Customers_9481-SFCQY,0.0
Customers_9483-GCPWE,0.0
TotalCharges_1821.95,0.0
TotalCharges_1808.7,0.0
TotalCharges_442.85,0.0
Customers_9367-TCUYN,0.0
Customers_9369-XFEHK,0.0
Customers_9372-TXXPS,0.0
Customers_9374-YOLBJ,0.0
Customers_9378-FXTIZ,0.0
Customers_9381-NDKME,0.0
Customers_9450-TRJUU,0.0
Customers_9402-ROUMJ,0.0
Customers_9405-GPBBG,0.0
TotalCharges_4408.45,0.0
TotalCharges_3346.8,0.0
TotalCharges_3348.1,0.0
TotalCharges_335.4,0.0
TotalCharges_1784.5,0.0
TotalCharges_1789.9,0.0
TotalCharges_179.35,0.0
TotalCharges_179.85,0.0
TotalCharges_1818.9,0.0
TotalCharges_447.75,0.0
Customers_9385-NXKDA,0.0
Customers_9389-ACWBI,0.0
Customers_9351-HXDMR,0.0
Customers_9357-UJRUN,0.0
Customers_9359-UGBTK,0.0
Customers_9364-YKUVW,0.0
Customers_9365-CSLBQ,0.0
TotalCharges_4428.45,0.0
TotalCharges_443.9,0.0
TotalCharges_4445.3,0.0
TotalCharges_4447.55,0.0
TotalCharges_4448.8,0.0
Customers_9327-QSDED,0.0
Customers_9330-DHBFL,0.0
Customers_9330-VOFSZ,0.0
Customers_9221-OTIVJ,0.0
Customers_9227-LUNBG,0.0
TotalCharges_4480.7,0.0
TotalCharges_4492.9,0.0
Customers_9334-GWGOW,0.0
Customers_9339-FIIJL,0.0
Customers_9289-LBQVU,0.0
Customers_9298-WGMRW,0.0
Customers_9308-ANMVE,0.0
Customers_9313-CDOGY,0.0
Customers_9313-QOLTZ,0.0
Customers_9278-VZKCD,0.0
Customers_9279-CJEOJ,0.0
Customers_9283-LZQOH,0.0
Customers_9286-BHDQG,0.0
Customers_9286-DOJGF,0.0
Customers_9128-CPXKI,0.0
Customers_9135-HSWOC,0.0
Customers_9138-EFSMO,0.0
Customers_9139-WQQDY,0.0
Customers_9142-XMYJH,0.0
TotalCharges_45.2,0.0
TotalCharges_45.95,0.0
Customers_9103-TCIHJ,0.0
Customers_9248-OJYKK,0.0
Customers_9254-RBFON,0.0
Customers_9256-JTBNZ,0.0
Customers_9209-NWPGU,0.0
Customers_9220-ZNKJI,0.0
Customers_9122-UMROB,0.0
Customers_9089-UOWJG,0.0
Customers_9097-ZUBYC,0.0
TotalCharges_450.65,0.0
TotalCharges_450.9,0.0
TotalCharges_4507.15,0.0
TotalCharges_4508.65,0.0
Customers_9067-SQTNS,0.0
Customers_9143-CANJF,0.0
Customers_9163-GHAYE,0.0
Customers_9167-APMXZ,0.0
TotalCharges_1842.7,0.0
TotalCharges_452.55,0.0
TotalCharges_452.8,0.0
TotalCharges_4520.15,0.0
TotalCharges_4523.25,0.0
TotalCharges_453.75,0.0
Customers_9048-JVYVF,0.0
Customers_9050-QLROH,0.0
Customers_9052-DHNKM,0.0
Customers_9054-FOWNV,0.0
Customers_9107-UKCKY,0.0
Customers_9108-EQPNQ,0.0
Customers_9112-WSNPU,0.0
Customers_9114-DPSIA,0.0
Customers_9115-YQHGA,0.0
Customers_8985-OOPOS,0.0
Customers_9070-BCKQP,0.0
Customers_9073-ZZIAY,0.0
Customers_9079-YEXQJ,0.0
TotalCharges_3320.6,0.0
TotalCharges_3321.35,0.0
TotalCharges_333.6,0.0
TotalCharges_3334.95,0.0
TotalCharges_334.65,0.0
TotalCharges_1790.65,0.0
TotalCharges_1790.8,0.0
TotalCharges_1794.8,0.0
TotalCharges_184.1,0.0
TotalCharges_1841.2,0.0
TotalCharges_4564.9,0.0
Customers_9057-SIHCH,0.0
Customers_9025-ZRPVR,0.0
Customers_9030-QGZNL,0.0
Customers_9033-EOXWV,0.0
Customers_9039-RBEEE,0.0
Customers_9040-KZVWO,0.0
Customers_8993-PHFWD,0.0
Customers_9013-AQORL,0.0
TotalCharges_4533.7,0.0
TotalCharges_4534.45,0.0
Customers_8970-ANWXO,0.0
TotalCharges_4575.35,0.0
TotalCharges_4577.75,0.0
TotalCharges_458.1,0.0
TotalCharges_4589.85,0.0
Customers_8988-ECPJR,0.0
Customers_8992-CEUEN,0.0
Customers_8930-XOTDP,0.0
Customers_8938-UMKPI,0.0
Customers_8821-XNHVZ,0.0
Customers_8840-DQLGN,0.0
Customers_8849-AYPTR,0.0
Customers_8849-GYOKR,0.0
TotalCharges_4616.1,0.0
TotalCharges_4619.55,0.0
Customers_8805-JNRAZ,0.0
Customers_8809-XKHMD,0.0
Customers_8903-XEBGX,0.0
Customers_8909-BOLNL,0.0
Customers_8914-RBTSB,0.0
Customers_8915-NNTRC,0.0
Customers_8884-ADFVN,0.0
TotalCharges_4627.85,0.0
TotalCharges_463.05,0.0
Customers_8757-TFHHJ,0.0
Customers_8763-KIAFH,0.0
Customers_8775-ERLNB,0.0
Customers_8777-PVYGU,0.0
Customers_8869-TORSS,0.0
Customers_8873-GLDMH,0.0
Customers_8873-TMKGR,0.0
Customers_8819-ZBYNA,0.0
Customers_8752-STIVR,0.0
TotalCharges_4653.25,0.0
TotalCharges_466.6,0.0
TotalCharges_4663.4,0.0
TotalCharges_4667,0.0
TotalCharges_467.5,0.0
Customers_8818-DOPVL,0.0
Customers_8779-YIQQA,0.0
Customers_8780-RSYYU,0.0
Customers_8782-NUUOL,0.0
Customers_8785-CJSHH,0.0
Customers_8735-SDUFN,0.0
Customers_8739-WWKDU,0.0
Customers_8739-XNIKG,0.0
TotalCharges_4677.1,0.0
TotalCharges_468.35,0.0
TotalCharges_4684.3,0.0
TotalCharges_4688.65,0.0
TotalCharges_4689.5,0.0
Customers_8709-KRDVL,0.0
Customers_8778-LMWTJ,0.0
Customers_8741-LQOBK,0.0
Customers_8749-CLJXC,0.0
Customers_8717-VCTXJ,0.0
Customers_8690-UPCZI,0.0
Customers_8696-JKZNU,0.0
Customers_8699-ASUFO,0.0
Customers_8701-DGLVH,0.0
Customers_8671-KKKOS,0.0
Customers_8676-TRMJS,0.0
TotalCharges_469.8,0.0
TotalCharges_4693.2,0.0
TotalCharges_4707.85,0.0
Customers_8727-XDPUD,0.0
Customers_8728-SKJLR,0.0
Customers_8735-NBLWT,0.0
TotalCharges_186.05,0.0
TotalCharges_1864.65,0.0
Customers_8622-ZLFKO,0.0
Customers_8623-ULFNQ,0.0
Customers_8626-PTQGE,0.0
TotalCharges_471.35,0.0
TotalCharges_4713.4,0.0
TotalCharges_472.65,0.0
TotalCharges_473.9,0.0
TotalCharges_4730.6,0.0
Customers_8711-LOBKY,0.0
Customers_8713-IGZSO,0.0
Customers_8714-EUHJO,0.0
Customers_8650-RHRKE,0.0
Customers_8619-IJNDK,0.0
Customers_8620-RJPZN,0.0
Customers_8621-MNIHH,0.0
TotalCharges_1847.55,0.0
TotalCharges_3306.85,0.0
TotalCharges_332.5,0.0
TotalCharges_1815.3,0.0
TotalCharges_1818.3,0.0
TotalCharges_1880.85,0.0
TotalCharges_1859.5,0.0
Customers_8593-WHYHV,0.0
Customers_8601-QACRS,0.0
Customers_8570-KLJYJ,0.0
Customers_8573-JGCZW,0.0
Customers_8580-QVLOC,0.0
Customers_8582-KRHPJ,0.0
Customers_8590-OHDIW,0.0
Customers_8590-YFFQO,0.0
Customers_8591-TKMZH,0.0
Customers_8646-JCOMS,0.0
Customers_8393-DLHGA,0.0
Customers_8397-MVTAZ,0.0
Customers_8400-WZICQ,0.0
Customers_8532-UEFWH,0.0
Customers_8541-QVFKM,0.0
Customers_8495-PRWFH,0.0
TotalCharges_475.2,0.0
TotalCharges_476.8,0.0
TotalCharges_4764,0.0
Customers_8443-ZRDBZ,0.0
Customers_8445-DNBAE,0.0
Customers_8450-JOVAH,0.0
TotalCharges_4804.65,0.0
TotalCharges_4805.3,0.0
TotalCharges_4811.6,0.0
Customers_8455-HIRAQ,0.0
Customers_8457-XIGKN,0.0
Customers_8409-WQJUX,0.0
Customers_8430-TWCBX,0.0
Customers_8433-WPJTV,0.0
TotalCharges_477.05,0.0
Customers_8390-FESFV,0.0
Customers_8280-MQRQN,0.0
Customers_8292-ITGYJ,0.0
Customers_8258-GSTJK,0.0
Customers_8266-VBFQL,0.0
TotalCharges_4822.85,0.0
TotalCharges_483.15,0.0
Customers_8401-EMUWF,0.0
Customers_8375-DKEBR,0.0
Customers_8378-LKJAF,0.0
Customers_8380-PEFPE,0.0
TotalCharges_48.75,0.0
TotalCharges_480.75,0.0
TotalCharges_4801.1,0.0
Customers_8219-VYBVI,0.0
Customers_8224-KDLKN,0.0
Customers_8207-VVMYB,0.0
Customers_8212-DJRCH,0.0
TotalCharges_485.25,0.0
TotalCharges_4859.1,0.0
Customers_8181-YHCMF,0.0
Customers_8338-QIUNR,0.0
Customers_8345-MVDYC,0.0
Customers_8347-GDTMP,0.0
Customers_8361-LTMKD,0.0
Customers_8314-HTWVE,0.0
TotalCharges_4860.85,0.0
TotalCharges_4863.85,0.0
TotalCharges_4868.4,0.0
TotalCharges_4869.5,0.0
TotalCharges_487.95,0.0
Customers_8158-WPEZG,0.0
Customers_8160-HOWOX,0.0
Customers_8161-QYMTT,0.0
Customers_8165-ZJRNM,0.0
Customers_8166-ORCHU,0.0
Customers_8241-JUIQO,0.0
Customers_8245-UMPYT,0.0
TotalCharges_1885.15,0.0
TotalCharges_1886.25,0.0
TotalCharges_4871.45,0.0
TotalCharges_4872.45,0.0
TotalCharges_4882.8,0.0
TotalCharges_4884.85,0.0
TotalCharges_4888.7,0.0
Customers_8083-YTZES,0.0
Customers_8190-ZTQFB,0.0
Customers_8173-RXAYP,0.0
Customers_8129-GMVGI,0.0
Customers_8132-YPVBX,0.0
TotalCharges_187.35,0.0
TotalCharges_3282.75,0.0
TotalCharges_329.95,0.0
TotalCharges_3292.3,0.0
TotalCharges_330.15,0.0
TotalCharges_185.6,0.0
TotalCharges_1907.85,0.0
TotalCharges_19.05,0.0
Customers_7952-OBOYL,0.0
Customers_8089-UZWLX,0.0
Customers_8080-DDEMJ,0.0
Customers_8053-WWDRO,0.0
Customers_8058-DMYRU,0.0
Customers_8059-UDZFY,0.0
Customers_8024-XNAFQ,0.0
Customers_8028-PNXHQ,0.0
Customers_8033-VCZGH,0.0
Customers_8034-RYTVV,0.0
TotalCharges_49.25,0.0
TotalCharges_49.7,0.0
Customers_8015-IHCGW,0.0
TotalCharges_4914.8,0.0
TotalCharges_4915.15,0.0
TotalCharges_4917.9,0.0
TotalCharges_4925.35,0.0
Customers_7996-BPXHY,0.0
Customers_7997-EASSD,0.0
Customers_7998-WNZEM,0.0
Customers_7971-HLVXI,0.0
TotalCharges_49.95,0.0
TotalCharges_490.55,0.0
TotalCharges_4903.2,0.0
TotalCharges_4931.8,0.0
TotalCharges_494.95,0.0
TotalCharges_4941.8,0.0
TotalCharges_4947.55,0.0
Customers_7957-RYHQD,0.0
Customers_7912-SYRQT,0.0
Customers_7919-ZODZZ,0.0
Customers_7928-VJYAB,0.0
Customers_7881-EVUAD,0.0
Customers_7893-IXHRQ,0.0
Customers_7861-UVUFT,0.0
Customers_7876-BEUTG,0.0
Customers_7879-CGSFV,0.0
TotalCharges_4965.1,0.0
TotalCharges_497.3,0.0
TotalCharges_497.55,0.0
TotalCharges_4976.15,0.0
Customers_7851-FLGGQ,0.0
Customers_7853-WNZSY,0.0
Customers_7854-EKTJL,0.0
Customers_7855-DIWPO,0.0
Customers_7816-VGHTO,0.0
Customers_7817-BOQPW,0.0
Customers_7838-LAZFO,0.0
Customers_7803-XOCCZ,0.0
TotalCharges_4929.55,0.0
Customers_7663-CUXZB,0.0
Customers_7663-RGWBC,0.0
Customers_7666-WKRON,0.0
Customers_7669-LCRSD,0.0
TotalCharges_4991.5,0.0
TotalCharges_50.05,0.0
Customers_7789-CRUVC,0.0
Customers_7748-UMTRK,0.0
Customers_7750-EYXWZ,0.0
Customers_7762-ONLJY,0.0
Customers_7764-BDPEE,0.0
Customers_7729-XBTWX,0.0
Customers_7733-UDMTP,0.0
TotalCharges_4959.6,0.0
TotalCharges_4965,0.0
Customers_7623-TRNQN,0.0
Customers_7629-WIXZF,0.0
Customers_7632-YUTXB,0.0
TotalCharges_50.5,0.0
TotalCharges_501,0.0
TotalCharges_501.2,0.0
Customers_7602-DBTOU,0.0
Customers_7603-USHJS,0.0
Customers_7717-BICXI,0.0
Customers_7677-SJJJK,0.0
Customers_7690-KPNCU,0.0
Customers_7691-XVTZH,0.0
Customers_7572-KPVKK,0.0
Customers_7579-OOPEC,0.0
Customers_7581-EBBOU,0.0
Customers_7587-RZNME,0.0
Customers_7560-QJAVJ,0.0
TotalCharges_5023,0.0
TotalCharges_5025.85,0.0
Customers_7636-PEPNS,0.0
Customers_7641-TQFHN,0.0
Customers_7649-PHJVR,0.0
Customers_7649-SIJJF,0.0
Customers_7654-YWJUF,0.0
Customers_7606-BPHHN,0.0
Customers_7571-YXDAD,0.0
TotalCharges_1888.25,0.0
TotalCharges_1893.5,0.0
TotalCharges_1893.95,0.0
TotalCharges_326.65,0.0
TotalCharges_3268.05,0.0
TotalCharges_1875.55,0.0
TotalCharges_191.1,0.0
TotalCharges_191.35,0.0
TotalCharges_1910.6,0.0
Customers_7408-OFWXJ,0.0
Customers_7529-ZDFXI,0.0
Customers_7531-GQHME,0.0
Customers_7534-BFESC,0.0
Customers_7503-QQRVF,0.0
Customers_7504-UWHNB,0.0
Customers_7515-LODFU,0.0
Customers_7520-HQWJU,0.0
Customers_7492-TAFJD,0.0
Customers_7495-OOKFY,0.0
TotalCharges_5034.05,0.0
TotalCharges_5042.75,0.0
Customers_7460-ITWWP,0.0
Customers_7338-ERIVA,0.0
Customers_7354-OIJLX,0.0
Customers_7470-MCQTK,0.0
Customers_7471-MQPOS,0.0
Customers_7410-YTJIK,0.0
Customers_7426-WEIJX,0.0
TotalCharges_5067.45,0.0
Customers_7398-LXGYX,0.0
Customers_7401-JIXNM,0.0
Customers_7404-JLKQG,0.0
Customers_7311-MQJCH,0.0
TotalCharges_512.25,0.0
TotalCharges_5127.95,0.0
TotalCharges_5135.35,0.0
TotalCharges_5138.1,0.0
Customers_7409-KIUTL,0.0
Customers_7410-KTVFV,0.0
Customers_7363-QTBIW,0.0
Customers_7369-TRPFD,0.0
Customers_7375-WMVMT,0.0
Customers_7395-XWZOY,0.0
TotalCharges_5084.65,0.0
TotalCharges_5088.4,0.0
TotalCharges_51.2,0.0
TotalCharges_5163,0.0
TotalCharges_5165.7,0.0
Customers_7249-WBIYX,0.0
Customers_7250-EQKIY,0.0
Customers_7251-LJBQN,0.0
Customers_7251-XFOIL,0.0
Customers_7266-GSSJX,0.0
Customers_7356-AYNJP,0.0
Customers_7359-WWYJV,0.0
Customers_7322-OCWHC,0.0
Customers_7337-CINUD,0.0
TotalCharges_194.2,0.0
TotalCharges_518.3,0.0
TotalCharges_518.75,0.0
TotalCharges_5193.2,0.0
TotalCharges_5199.8,0.0
TotalCharges_52.05,0.0
Customers_7205-BAIAD,0.0
Customers_7209-JCUDS,0.0
Customers_7273-TEFQD,0.0
Customers_7277-OZCGZ,0.0
Customers_7278-CKDNC,0.0
Customers_7279-BUYWN,0.0
Customers_7279-NMVJC,0.0
TotalCharges_5139.65,0.0
TotalCharges_514.6,0.0
Customers_7235-NXZCP,0.0
Customers_7239-HZZCX,0.0
TotalCharges_1916,0.0
TotalCharges_1923.5,0.0
TotalCharges_324.3,0.0
TotalCharges_3247.55,0.0
TotalCharges_3251.3,0.0
TotalCharges_3251.85,0.0
TotalCharges_3255.35,0.0
TotalCharges_190.25,0.0
TotalCharges_1901,0.0
TotalCharges_1901.65,0.0
TotalCharges_1958.45,0.0
TotalCharges_1958.95,0.0
TotalCharges_1959.5,0.0
TotalCharges_1938.05,0.0
TotalCharges_5231.3,0.0
Customers_7216-KAOID,0.0
Customers_7218-HKQFK,0.0
TotalCharges_52.2,0.0
TotalCharges_520.1,0.0
TotalCharges_520.95,0.0
TotalCharges_521,0.0
TotalCharges_521.8,0.0
TotalCharges_5212.65,0.0
TotalCharges_5215.25,0.0
Customers_7180-PISOG,0.0
Customers_7181-BQYBV,0.0
Customers_7181-OQCUT,0.0
Customers_7191-ADRGF,0.0
Customers_7233-IOQNP,0.0
Customers_7061-OVMIM,0.0
Customers_7067-KSAZT,0.0
Customers_7198-GLXTC,0.0
Customers_7157-SMCFK,0.0
Customers_7159-NOKYQ,0.0
Customers_7167-PCEYD,0.0
Customers_7130-CTCUS,0.0
Customers_7130-VTEWQ,0.0
Customers_7134-MJPDY,0.0
TotalCharges_522.35,0.0
TotalCharges_5222.3,0.0
TotalCharges_5224.5,0.0
TotalCharges_528.35,0.0
TotalCharges_528.45,0.0
Customers_7017-VFULY,0.0
Customers_7018-WBJNK,0.0
Customers_7114-AEOZE,0.0
Customers_7124-UGSUR,0.0
Customers_7129-ACFOG,0.0
TotalCharges_5238.9,0.0
TotalCharges_525.55,0.0
TotalCharges_5251.75,0.0
Customers_7056-IMHCC,0.0
TotalCharges_5295.7,0.0
TotalCharges_53.5,0.0
TotalCharges_53.95,0.0
Customers_6967-PEJLL,0.0
Customers_6968-MHOMU,0.0
Customers_6968-URWQU,0.0
Customers_7036-TYDEC,0.0
Customers_7054-ENNGU,0.0
Customers_7054-LGEQW,0.0
Customers_7055-HNEOJ,0.0
TotalCharges_5265.55,0.0
TotalCharges_527.9,0.0
TotalCharges_5270.6,0.0
Customers_6933-FHBZC,0.0
Customers_6946-LMSQS,0.0
Customers_6953-PBDIN,0.0
TotalCharges_5315.8,0.0
TotalCharges_532.1,0.0
Customers_6910-HADCM,0.0
Customers_7029-RPUAV,0.0
Customers_7032-LMBHI,0.0
Customers_7005-CCBKV,0.0
Customers_7010-ZMVBF,0.0
Customers_6993-YCOBK,0.0
TotalCharges_1941.5,0.0
TotalCharges_1943.2,0.0
TotalCharges_1949.4,0.0
TotalCharges_195.05,0.0
TotalCharges_1928.7,0.0
TotalCharges_193.8,0.0
TotalCharges_323.15,0.0
TotalCharges_323.25,0.0
TotalCharges_3233.85,0.0
TotalCharges_3238.4,0.0
TotalCharges_1908.35,0.0
TotalCharges_2018.1,0.0
TotalCharges_20.7,0.0
TotalCharges_20.8,0.0
TotalCharges_2001.5,0.0
TotalCharges_2006.95,0.0
Customers_6872-HXFNF,0.0
Customers_6917-FIJHC,0.0
Customers_6919-ELBGL,0.0
TotalCharges_533.05,0.0
TotalCharges_534.7,0.0
TotalCharges_535.05,0.0
Customers_6898-MDLZW,0.0
Customers_6899-PPEEA,0.0
Customers_6969-MVBAI,0.0
Customers_6979-ZNSFF,0.0
Customers_6814-ZPWFQ,0.0
Customers_6815-ABQFQ,0.0
Customers_6821-BUXUX,0.0
Customers_6823-SIDFQ,0.0
Customers_6825-UYPFK,0.0
Customers_6900-RBKER,0.0
Customers_6874-SGLHU,0.0
Customers_6890-PFRQX,0.0
Customers_6892-XPFPU,0.0
Customers_6856-RAURS,0.0
Customers_6857-VWJDT,0.0
Customers_6861-XWTWQ,0.0
TotalCharges_5430.35,0.0
TotalCharges_5430.65,0.0
Customers_6766-HFKLA,0.0
Customers_6834-NXDCA,0.0
Customers_6838-HVLXG,0.0
Customers_6845-RGTYS,0.0
Customers_6848-HJTXY,0.0
Customers_6848-YLDFR,0.0
Customers_6854-EXGSF,0.0
TotalCharges_5396.25,0.0
TotalCharges_5398.6,0.0
TotalCharges_54.9,0.0
TotalCharges_540.05,0.0
Customers_6712-OAWRH,0.0
Customers_6713-OKOMC,0.0
Customers_6726-NNFWD,0.0
TotalCharges_5437.1,0.0
TotalCharges_545.2,0.0
Customers_6773-LQTVT,0.0
Customers_6776-TLWOI,0.0
Customers_6777-TGHTM,0.0
Customers_6784-XYJAE,0.0
Customers_6797-LNAQX,0.0
TotalCharges_5411.4,0.0
TotalCharges_5427.05,0.0
Customers_6682-QJDGB,0.0
Customers_6685-GBWJZ,0.0
TotalCharges_5458.8,0.0
TotalCharges_5468.45,0.0
TotalCharges_5468.95,0.0
Customers_6769-DYBQN,0.0
Customers_6770-XUAGN,0.0
Customers_6729-GDNGC,0.0
Customers_6733-LRIZX,0.0
Customers_6734-FQAJX,0.0
Customers_6711-VTNRE,0.0
Customers_6646-QVXLR,0.0
Customers_6625-FLENO,0.0
TotalCharges_5480.25,0.0
TotalCharges_55.25,0.0
Customers_6598-RFFVI,0.0
Customers_6608-QQLVK,0.0
Customers_6698-OXETB,0.0
Customers_6701-YVNQG,0.0
Customers_6704-UTUKK,0.0
Customers_6705-LXORM,0.0
Customers_6710-HSJRD,0.0
Customers_6680-WKXRZ,0.0
Customers_6681-ZSEXG,0.0
Customers_6557-BZXLQ,0.0
Customers_6559-RAKOZ,0.0
Customers_6568-POCUI,0.0
TotalCharges_55.4,0.0
TotalCharges_5500.6,0.0
Customers_6519-ZHPXP,0.0
Customers_6651-AZVTJ,0.0
Customers_6654-QGBZZ,0.0
Customers_6661-HBGWL,0.0
Customers_6664-FPDAC,0.0
Customers_6630-UJZMY,0.0
TotalCharges_2007.25,0.0
TotalCharges_1994.3,0.0
TotalCharges_1982.6,0.0
TotalCharges_1992.55,0.0
TotalCharges_1968.1,0.0
TotalCharges_3211.2,0.0
TotalCharges_3217.55,0.0
TotalCharges_1956.4,0.0
TotalCharges_2072.75,0.0
TotalCharges_2034.25,0.0
TotalCharges_2042.05,0.0
TotalCharges_2045.55,0.0
Customers_6429-SHBCB,0.0
Customers_6527-PZFPV,0.0
Customers_6542-LWGXJ,0.0
Customers_6543-CPZMK,0.0
Customers_6543-XRMYR,0.0
Customers_6497-TILVL,0.0
Customers_6507-ZJSUR,0.0
TotalCharges_5514.95,0.0
TotalCharges_552.95,0.0
TotalCharges_5522.7,0.0
TotalCharges_5526.75,0.0
Customers_6583-SZVGP,0.0
TotalCharges_5576.3,0.0
TotalCharges_558.8,0.0
TotalCharges_5585.4,0.0
Customers_6481-ESCNL,0.0
Customers_6483-OATDN,0.0
Customers_6461-PPAXN,0.0
Customers_6473-ULUHT,0.0
TotalCharges_5542.55,0.0
TotalCharges_5549.4,0.0
TotalCharges_5550.1,0.0
TotalCharges_5552.05,0.0
TotalCharges_556.35,0.0
Customers_6349-JDHQP,0.0
TotalCharges_5589.45,0.0
Customers_6322-HRPFA,0.0
Customers_6434-TTGJP,0.0
Customers_6445-TNRXS,0.0
Customers_6418-HNFED,0.0
Customers_6421-SZVEM,0.0
Customers_6377-WHAOX,0.0
Customers_6383-ZTSIW,0.0
Customers_6388-TABGU,0.0
Customers_6402-EJMWF,0.0
Customers_6304-IJFSQ,0.0
Customers_6317-YPKDH,0.0
Customers_6319-IEJWJ,0.0
TotalCharges_5610.25,0.0
TotalCharges_562.6,0.0
Customers_6270-OMFIW,0.0
Customers_6283-GITPX,0.0
Customers_6284-AHOOQ,0.0
Customers_6365-HITVU,0.0
Customers_6366-XIVKZ,0.0
Customers_6370-ZVHDV,0.0
Customers_6372-RFVNS,0.0
Customers_6374-AFWOX,0.0
Customers_6374-NTQLP,0.0
Customers_6376-GAHQE,0.0
Customers_6345-FZOQH,0.0
Customers_6258-NGCNG,0.0
Customers_6227-HWPWX,0.0
Customers_6230-BSUXY,0.0
Customers_6234-PFPXL,0.0
Customers_6242-SGYTS,0.0
